,Course_Code,Course_Title,Course_Credits,Requirement_Status,Materials_Available,Year,Grade,Attendance_Percentage,Mode
6806,CSC 418,Pattern Recognition and Computer vision,3,E,No,4,B,87.3,Hybrid
6807,CSC 418,Pattern Recognition and Computer vision,3,E,Yes,4,C,77.8,Physical
6808,CSC 418,Pattern Recognition and Computer vision,3,E,Yes,4,A,73.9,Physical
6809,CSC 418,Pattern Recognition and Computer vision,3,E,Yes,4,E,71.9,Hybrid
6810,CSC 418,Pattern Recognition and Computer vision,3,E,No,4,B,83.5,Hybrid
6811,CSC 418,Pattern Recognition and Computer vision,3,E,No,4,C,87.6,Physical
6812,CSC 418,Pattern Recognition and Computer vision,3,E,Yes,4,B,79.5,Physical
6813,CSC 418,Pattern Recognition and Computer vision,3,E,Yes,4,B,74.9,Hybrid
6814,CSC 418,Pattern Recognition and Computer vision,3,E,Yes,4,D,79.7,Hybrid
6815,CSC 418,Pattern Recognition and Computer vision,3,E,No,4,C,83.1,Physical
6816,CSC 418,Pattern Recognition and Computer vision,3,E,Yes,4,D,61.5,Online
6817,CSC 418,Pattern Recognition and Computer vision,3,E,Yes,4,A,86.7,Physical
6818,CSC 418,Pattern Recognition and Computer vision,3,E,Yes,4,C,83.6,Physical
6819,CSC 418,Pattern Recognition and Computer vision,3,E,No,4,A,91.4,Physical
6820,CSC 418,Pattern Recognition and Computer vision,3,E,No,4,B,86.0,Physical
6821,CSC 418,Pattern Recognition and Computer vision,3,E,No,4,D,75.0,Hybrid
6822,CSC 418,Pattern Recognition and Computer vision,3,E,Yes,4,F,67.4,Online
6823,CSC 418,Pattern Recognition and Computer vision,3,E,Yes,4,A,69.7,Online
6824,CSC 418,Pattern Recognition and Computer vision,3,E,No,4,B,82.1,Online
6825,CSC 418,Pattern Recognition and Computer vision,3,E,Yes,4,C,81.4,Hybrid
6826,CSC 418,Pattern Recognition and Computer vision,3,E,Yes,4,A,74.2,Physical
6827,CSC 418,Pattern Recognition and Computer vision,3,E,No,4,A,95.3,Physical
6828,CSC 418,Pattern Recognition and Computer vision,3,E,No,4,E,82.6,Hybrid
6829,CSC 418,Pattern Recognition and Computer vision,3,E,Yes,4,B,74.5,Hybrid
6830,CSC 418,Pattern Recognition and Computer vision,3,E,Yes,4,B,81.6,Physical
6831,CSC 418,Pattern Recognition and Computer vision,3,E,Yes,4,E,78.4,Hybrid
6832,CSC 418,Pattern Recognition and Computer vision,3,E,Yes,4,C,80.4,Hybrid
6833,CSC 418,Pattern Recognition and Computer vision,3,E,No,4,C,87.4,Hybrid
6834,CSC 418,Pattern Recognition and Computer vision,3,E,Yes,4,E,73.0,Hybrid
6835,CSC 418,Pattern Recognition and Computer vision,3,E,Yes,4,B,66.8,Online
6836,CSC 418,Pattern Recognition and Computer vision,3,E,No,4,A,85.4,Hybrid
6837,CSC 418,Pattern Recognition and Computer vision,3,E,Yes,4,E,75.1,Hybrid
6838,CSC 418,Pattern Recognition and Computer vision,3,E,No,4,D,73.4,Physical
6839,CSC 418,Pattern Recognition and Computer vision,3,E,Yes,4,B,88.8,Physical
6840,CSC 418,Pattern Recognition and Computer vision,3,E,No,4,A,82.7,Physical
6841,CSC 418,Pattern Recognition and Computer vision,3,E,Yes,4,C,79.7,Online
6842,CSC 418,Pattern Recognition and Computer vision,3,E,Yes,4,A,71.8,Online
6843,CSC 418,Pattern Recognition and Computer vision,3,E,Yes,4,B,84.0,Hybrid
6844,CSC 418,Pattern Recognition and Computer vision,3,E,Yes,4,D,76.1,Online
6845,CSC 418,Pattern Recognition and Computer vision,3,E,Yes,4,A,75.8,Hybrid
6846,CSC 418,Pattern Recognition and Computer vision,3,E,No,4,C,81.7,Online
6847,CSC 418,Pattern Recognition and Computer vision,3,E,Yes,4,C,78.3,Online
6848,CSC 418,Pattern Recognition and Computer vision,3,E,Yes,4,C,77.5,Hybrid
6849,CSC 418,Pattern Recognition and Computer vision,3,E,No,4,B,83.9,Physical
6850,CSC 418,Pattern Recognition and Computer vision,3,E,No,4,B,83.1,Physical
6851,CSC 418,Pattern Recognition and Computer vision,3,E,Yes,4,C,71.6,Physical
6852,CSC 418,Pattern Recognition and Computer vision,3,E,Yes,4,B,77.5,Hybrid
6853,CSC 418,Pattern Recognition and Computer vision,3,E,Yes,4,A,85.1,Physical
6854,CSC 418,Pattern Recognition and Computer vision,3,E,No,4,C,85.7,Physical
6855,CSC 418,Pattern Recognition and Computer vision,3,E,Yes,4,D,75.3,Online
6856,CSC 418,Pattern Recognition and Computer vision,3,E,No,4,D,82.4,Physical
6857,CSC 418,Pattern Recognition and Computer vision,3,E,Yes,4,A,82.6,Hybrid
6858,CSC 418,Pattern Recognition and Computer vision,3,E,Yes,4,C,80.4,Physical
6859,CSC 418,Pattern Recognition and Computer vision,3,E,No,4,A,79.7,Online
6860,CSC 418,Pattern Recognition and Computer vision,3,E,No,4,C,79.9,Physical
6861,CSC 418,Pattern Recognition and Computer vision,3,E,No,4,B,90.0,Hybrid
6862,CSC 418,Pattern Recognition and Computer vision,3,E,No,4,C,80.1,Online
6863,CSC 418,Pattern Recognition and Computer vision,3,E,No,4,B,81.3,Online
6864,CSC 418,Pattern Recognition and Computer vision,3,E,Yes,4,E,72.5,Hybrid
6865,CSC 418,Pattern Recognition and Computer vision,3,E,Yes,4,B,77.5,Physical
6866,CSC 418,Pattern Recognition and Computer vision,3,E,Yes,4,F,68.2,Physical
6867,CSC 418,Pattern Recognition and Computer vision,3,E,Yes,4,D,75.7,Physical
6868,CSC 418,Pattern Recognition and Computer vision,3,E,No,4,A,82.8,Physical
6869,CSC 418,Pattern Recognition and Computer vision,3,E,Yes,4,B,81.4,Physical
6870,CSC 418,Pattern Recognition and Computer vision,3,E,No,4,E,76.4,Online
6871,CSC 418,Pattern Recognition and Computer vision,3,E,Yes,4,C,80.1,Physical
6872,CSC 418,Pattern Recognition and Computer vision,3,E,Yes,4,F,79.4,Hybrid
6873,CSC 418,Pattern Recognition and Computer vision,3,E,Yes,4,A,89.5,Physical
6874,CSC 418,Pattern Recognition and Computer vision,3,E,Yes,4,C,76.5,Physical
6875,CSC 418,Pattern Recognition and Computer vision,3,E,No,4,A,77.5,Physical
6876,CSC 418,Pattern Recognition and Computer vision,3,E,No,4,C,79.3,Physical
6877,CSC 418,Pattern Recognition and Computer vision,3,E,Yes,4,A,87.1,Hybrid
6878,CSC 418,Pattern Recognition and Computer vision,3,E,Yes,4,B,84.2,Physical
6879,CSC 418,Pattern Recognition and Computer vision,3,E,Yes,4,B,76.8,Physical
6880,CSC 418,Pattern Recognition and Computer vision,3,E,Yes,4,B,72.3,Online
6881,CSC 418,Pattern Recognition and Computer vision,3,E,Yes,4,D,79.4,Hybrid
6882,CSC 418,Pattern Recognition and Computer vision,3,E,No,4,D,78.9,Online
6883,CSC 418,Pattern Recognition and Computer vision,3,E,Yes,4,B,66.3,Online
6884,CSC 418,Pattern Recognition and Computer vision,3,E,No,4,C,81.2,Physical
6885,CSC 418,Pattern Recognition and Computer vision,3,E,Yes,4,B,83.4,Hybrid
6886,CSC 418,Pattern Recognition and Computer vision,3,E,Yes,4,F,71.7,Physical
6887,CSC 418,Pattern Recognition and Computer vision,3,E,No,4,A,81.6,Online
6888,CSC 418,Pattern Recognition and Computer vision,3,E,Yes,4,A,87.0,Hybrid
6889,CSC 418,Pattern Recognition and Computer vision,3,E,Yes,4,C,74.7,Physical
6890,CSC 418,Pattern Recognition and Computer vision,3,E,No,4,F,85.9,Physical
6891,CSC 418,Pattern Recognition and Computer vision,3,E,Yes,4,B,71.4,Online
6892,CSC 418,Pattern Recognition and Computer vision,3,E,Yes,4,B,79.8,Physical
6893,CSC 418,Pattern Recognition and Computer vision,3,E,Yes,4,A,83.2,Physical
6894,CSC 418,Pattern Recognition and Computer vision,3,E,No,4,D,86.2,Physical
6895,CSC 418,Pattern Recognition and Computer vision,3,E,Yes,4,E,69.6,Hybrid
6896,CSC 418,Pattern Recognition and Computer vision,3,E,No,4,A,86.8,Online
6897,CSC 418,Pattern Recognition and Computer vision,3,E,Yes,4,A,79.8,Physical
6898,CSC 418,Pattern Recognition and Computer vision,3,E,No,4,F,79.0,Hybrid
6899,CSC 418,Pattern Recognition and Computer vision,3,E,Yes,4,D,80.4,Physical
6900,CSC 420,Introduction to Computer Security,3,E,Yes,4,C,81.8,Physical
6901,CSC 420,Introduction to Computer Security,3,E,Yes,4,A,84.2,Physical
6902,CSC 420,Introduction to Computer Security,3,E,Yes,4,A,78.4,Online
6903,CSC 420,Introduction to Computer Security,3,E,No,4,C,72.2,Online
6904,CSC 420,Introduction to Computer Security,3,E,No,4,A,86.5,Online
6905,CSC 420,Introduction to Computer Security,3,E,Yes,4,B,69.9,Online
6906,CSC 420,Introduction to Computer Security,3,E,No,4,C,91.6,Physical
6907,CSC 420,Introduction to Computer Security,3,E,Yes,4,C,82.9,Physical
6908,CSC 420,Introduction to Computer Security,3,E,No,4,A,86.7,Hybrid
6909,CSC 420,Introduction to Computer Security,3,E,Yes,4,C,72.4,Physical
6910,CSC 420,Introduction to Computer Security,3,E,No,4,F,70.3,Online
6911,CSC 420,Introduction to Computer Security,3,E,Yes,4,B,83.6,Online
6912,CSC 420,Introduction to Computer Security,3,E,Yes,4,B,80.0,Physical
6913,CSC 420,Introduction to Computer Security,3,E,No,4,D,81.4,Physical
6914,CSC 420,Introduction to Computer Security,3,E,Yes,4,C,78.2,Physical
6915,CSC 420,Introduction to Computer Security,3,E,Yes,4,C,71.0,Physical
6916,CSC 420,Introduction to Computer Security,3,E,Yes,4,A,86.2,Hybrid
6917,CSC 420,Introduction to Computer Security,3,E,Yes,4,B,67.3,Online
6918,CSC 420,Introduction to Computer Security,3,E,Yes,4,E,64.4,Online
6919,CSC 420,Introduction to Computer Security,3,E,Yes,4,A,87.9,Physical
6920,CSC 420,Introduction to Computer Security,3,E,Yes,4,B,77.9,Hybrid
6921,CSC 420,Introduction to Computer Security,3,E,No,4,A,80.4,Online
6922,CSC 420,Introduction to Computer Security,3,E,Yes,4,A,72.6,Hybrid
6923,CSC 420,Introduction to Computer Security,3,E,Yes,4,C,81.9,Physical
6924,CSC 420,Introduction to Computer Security,3,E,No,4,C,69.0,Online
6925,CSC 420,Introduction to Computer Security,3,E,No,4,B,95.8,Physical
6926,CSC 420,Introduction to Computer Security,3,E,Yes,4,D,71.5,Hybrid
6927,CSC 420,Introduction to Computer Security,3,E,Yes,4,C,87.7,Physical
6928,CSC 420,Introduction to Computer Security,3,E,Yes,4,D,66.9,Online
6929,CSC 420,Introduction to Computer Security,3,E,Yes,4,C,83.0,Physical
6930,CSC 420,Introduction to Computer Security,3,E,No,4,A,76.0,Hybrid
6931,CSC 420,Introduction to Computer Security,3,E,Yes,4,C,90.8,Physical
6932,CSC 420,Introduction to Computer Security,3,E,No,4,C,77.7,Hybrid
6933,CSC 420,Introduction to Computer Security,3,E,No,4,A,87.7,Physical
6934,CSC 420,Introduction to Computer Security,3,E,No,4,F,84.5,Physical
6935,CSC 420,Introduction to Computer Security,3,E,Yes,4,F,69.8,Online
6936,CSC 420,Introduction to Computer Security,3,E,No,4,B,80.8,Hybrid
6937,CSC 420,Introduction to Computer Security,3,E,Yes,4,F,76.7,Physical
6938,CSC 420,Introduction to Computer Security,3,E,No,4,F,75.1,Online
6939,CSC 420,Introduction to Computer Security,3,E,No,4,E,87.3,Hybrid
6940,CSC 420,Introduction to Computer Security,3,E,No,4,C,84.6,Physical
6941,CSC 420,Introduction to Computer Security,3,E,Yes,4,C,73.4,Hybrid
6942,CSC 420,Introduction to Computer Security,3,E,No,4,A,83.1,Hybrid
6943,CSC 420,Introduction to Computer Security,3,E,No,4,B,87.4,Physical
6944,CSC 420,Introduction to Computer Security,3,E,Yes,4,B,84.2,Hybrid
6945,CSC 420,Introduction to Computer Security,3,E,Yes,4,B,72.4,Online
6946,CSC 420,Introduction to Computer Security,3,E,No,4,B,83.9,Hybrid
6947,CSC 420,Introduction to Computer Security,3,E,No,4,B,76.3,Hybrid
6948,CSC 420,Introduction to Computer Security,3,E,Yes,4,C,74.2,Hybrid
6949,CSC 420,Introduction to Computer Security,3,E,No,4,C,89.1,Physical
6950,CSC 420,Introduction to Computer Security,3,E,Yes,4,A,79.9,Physical
6951,CSC 420,Introduction to Computer Security,3,E,Yes,4,F,74.9,Physical
6952,CSC 420,Introduction to Computer Security,3,E,Yes,4,C,73.2,Physical
6953,CSC 420,Introduction to Computer Security,3,E,No,4,B,84.2,Hybrid
6954,CSC 420,Introduction to Computer Security,3,E,No,4,E,80.7,Physical
6955,CSC 420,Introduction to Computer Security,3,E,Yes,4,B,78.5,Physical
6956,CSC 420,Introduction to Computer Security,3,E,No,4,E,68.6,Online
6957,CSC 420,Introduction to Computer Security,3,E,Yes,4,C,70.4,Hybrid
6958,CSC 420,Introduction to Computer Security,3,E,No,4,A,90.1,Physical
6959,CSC 420,Introduction to Computer Security,3,E,Yes,4,A,90.3,Physical
6960,CSC 420,Introduction to Computer Security,3,E,Yes,4,D,76.9,Physical
6961,CSC 420,Introduction to Computer Security,3,E,Yes,4,B,83.9,Physical
6962,CSC 420,Introduction to Computer Security,3,E,Yes,4,B,76.2,Online
6963,CSC 420,Introduction to Computer Security,3,E,Yes,4,C,86.7,Physical
6964,CSC 420,Introduction to Computer Security,3,E,No,4,C,79.7,Online
6965,CSC 420,Introduction to Computer Security,3,E,Yes,4,D,80.9,Physical
6966,CSC 420,Introduction to Computer Security,3,E,No,4,F,76.5,Hybrid
6967,CSC 420,Introduction to Computer Security,3,E,Yes,4,C,83.1,Physical
6968,CSC 420,Introduction to Computer Security,3,E,Yes,4,D,80.1,Physical
6969,CSC 420,Introduction to Computer Security,3,E,Yes,4,C,81.7,Physical
6970,CSC 420,Introduction to Computer Security,3,E,Yes,4,B,68.4,Online
6971,CSC 420,Introduction to Computer Security,3,E,Yes,4,F,70.4,Physical
6972,CSC 420,Introduction to Computer Security,3,E,Yes,4,D,82.9,Physical
6973,CSC 420,Introduction to Computer Security,3,E,Yes,4,C,77.9,Physical
6974,CSC 420,Introduction to Computer Security,3,E,Yes,4,C,78.3,Hybrid
6975,CSC 420,Introduction to Computer Security,3,E,Yes,4,C,85.4,Physical
6976,CSC 420,Introduction to Computer Security,3,E,No,4,B,77.5,Hybrid
6977,CSC 420,Introduction to Computer Security,3,E,Yes,4,D,74.8,Hybrid
6978,CSC 420,Introduction to Computer Security,3,E,Yes,4,C,65.9,Online
6979,CSC 420,Introduction to Computer Security,3,E,Yes,4,C,85.8,Physical
6980,CSC 420,Introduction to Computer Security,3,E,No,4,D,67.6,Online
6981,CSC 420,Introduction to Computer Security,3,E,Yes,4,A,78.3,Physical
6982,CSC 420,Introduction to Computer Security,3,E,Yes,4,B,83.6,Physical
6983,CSC 420,Introduction to Computer Security,3,E,No,4,A,92.0,Physical
6984,CSC 420,Introduction to Computer Security,3,E,No,4,C,85.4,Physical
6985,CSC 420,Introduction to Computer Security,3,E,No,4,A,90.3,Physical
6986,CSC 420,Introduction to Computer Security,3,E,No,4,B,72.0,Online
6987,CSC 420,Introduction to Computer Security,3,E,No,4,B,80.6,Hybrid
6988,CSC 420,Introduction to Computer Security,3,E,Yes,4,C,69.6,Online
6989,CSC 420,Introduction to Computer Security,3,E,No,4,D,74.7,Online
6990,CSC 420,Introduction to Computer Security,3,E,Yes,4,F,68.1,Physical
6991,CSC 420,Introduction to Computer Security,3,E,Yes,4,D,82.5,Online
6992,CSC 420,Introduction to Computer Security,3,E,Yes,4,F,76.2,Hybrid
6993,CSC 420,Introduction to Computer Security,3,E,Yes,4,B,79.9,Physical
6994,CSC 420,Introduction to Computer Security,3,E,No,4,B,88.5,Physical
6995,CSC 420,Introduction to Computer Security,3,E,Yes,4,C,81.8,Hybrid
6996,CSC 420,Introduction to Computer Security,3,E,No,4,A,90.6,Physical
6997,CSC 420,Introduction to Computer Security,3,E,Yes,4,D,80.8,Physical
6998,CSC 420,Introduction to Computer Security,3,E,No,4,C,93.5,Hybrid
6999,CSC 420,Introduction to Computer Security,3,E,Yes,4,B,84.8,Physical
7000,CSC 424,Expert Systems and Knowledge Engineering,2,E,Yes,4,A,81.7,Physical
7001,CSC 424,Expert Systems and Knowledge Engineering,2,E,Yes,4,C,70.8,Hybrid
7002,CSC 424,Expert Systems and Knowledge Engineering,2,E,Yes,4,A,73.6,Online
7003,CSC 424,Expert Systems and Knowledge Engineering,2,E,Yes,4,B,79.1,Physical
7004,CSC 424,Expert Systems and Knowledge Engineering,2,E,Yes,4,B,81.9,Physical
7005,CSC 424,Expert Systems and Knowledge Engineering,2,E,Yes,4,E,66.7,Hybrid
7006,CSC 424,Expert Systems and Knowledge Engineering,2,E,Yes,4,D,67.2,Online
7007,CSC 424,Expert Systems and Knowledge Engineering,2,E,Yes,4,B,81.4,Physical
7008,CSC 424,Expert Systems and Knowledge Engineering,2,E,Yes,4,B,79.9,Physical
7009,CSC 424,Expert Systems and Knowledge Engineering,2,E,No,4,D,72.5,Online
7010,CSC 424,Expert Systems and Knowledge Engineering,2,E,No,4,C,82.3,Physical
7011,CSC 424,Expert Systems and Knowledge Engineering,2,E,Yes,4,E,70.8,Hybrid
7012,CSC 424,Expert Systems and Knowledge Engineering,2,E,Yes,4,A,88.3,Physical
7013,CSC 424,Expert Systems and Knowledge Engineering,2,E,Yes,4,B,81.9,Physical
7014,CSC 424,Expert Systems and Knowledge Engineering,2,E,Yes,4,C,80.1,Physical
7015,CSC 424,Expert Systems and Knowledge Engineering,2,E,No,4,F,70.4,Physical
7016,CSC 424,Expert Systems and Knowledge Engineering,2,E,No,4,C,87.6,Physical
7017,CSC 424,Expert Systems and Knowledge Engineering,2,E,Yes,4,C,75.7,Physical
7018,CSC 424,Expert Systems and Knowledge Engineering,2,E,Yes,4,E,69.9,Hybrid
7019,CSC 424,Expert Systems and Knowledge Engineering,2,E,Yes,4,A,75.8,Online
7020,CSC 424,Expert Systems and Knowledge Engineering,2,E,No,4,D,83.9,Physical
7021,CSC 424,Expert Systems and Knowledge Engineering,2,E,No,4,B,77.7,Online
7022,CSC 424,Expert Systems and Knowledge Engineering,2,E,No,4,D,79.3,Online
7023,CSC 424,Expert Systems and Knowledge Engineering,2,E,Yes,4,F,76.5,Physical
7024,CSC 424,Expert Systems and Knowledge Engineering,2,E,Yes,4,A,69.0,Hybrid
7025,CSC 424,Expert Systems and Knowledge Engineering,2,E,Yes,4,C,64.4,Online
7026,CSC 424,Expert Systems and Knowledge Engineering,2,E,Yes,4,C,54.4,Online
7027,CSC 424,Expert Systems and Knowledge Engineering,2,E,No,4,B,87.9,Physical
7028,CSC 424,Expert Systems and Knowledge Engineering,2,E,No,4,A,79.4,Online
7029,CSC 424,Expert Systems and Knowledge Engineering,2,E,No,4,A,85.7,Physical
7030,CSC 424,Expert Systems and Knowledge Engineering,2,E,Yes,4,A,87.4,Physical
7031,CSC 424,Expert Systems and Knowledge Engineering,2,E,Yes,4,B,66.5,Online
7032,CSC 424,Expert Systems and Knowledge Engineering,2,E,No,4,A,85.8,Hybrid
7033,CSC 424,Expert Systems and Knowledge Engineering,2,E,No,4,B,89.9,Physical
7034,CSC 424,Expert Systems and Knowledge Engineering,2,E,No,4,A,94.4,Physical
7035,CSC 424,Expert Systems and Knowledge Engineering,2,E,Yes,4,A,79.7,Hybrid
7036,CSC 424,Expert Systems and Knowledge Engineering,2,E,Yes,4,A,68.4,Hybrid
7037,CSC 424,Expert Systems and Knowledge Engineering,2,E,No,4,A,91.6,Physical
7038,CSC 424,Expert Systems and Knowledge Engineering,2,E,No,4,A,74.6,Online
7039,CSC 424,Expert Systems and Knowledge Engineering,2,E,Yes,4,B,79.8,Physical
7040,CSC 424,Expert Systems and Knowledge Engineering,2,E,No,4,E,72.3,Hybrid
7041,CSC 424,Expert Systems and Knowledge Engineering,2,E,Yes,4,B,85.3,Physical
7042,CSC 424,Expert Systems and Knowledge Engineering,2,E,No,4,A,76.4,Online
7043,CSC 424,Expert Systems and Knowledge Engineering,2,E,No,4,A,89.7,Physical
7044,CSC 424,Expert Systems and Knowledge Engineering,2,E,No,4,C,73.7,Physical
7045,CSC 424,Expert Systems and Knowledge Engineering,2,E,Yes,4,A,82.4,Physical
7046,CSC 424,Expert Systems and Knowledge Engineering,2,E,Yes,4,A,81.6,Physical
7047,CSC 424,Expert Systems and Knowledge Engineering,2,E,Yes,4,A,82.4,Physical
7048,CSC 424,Expert Systems and Knowledge Engineering,2,E,Yes,4,D,77.3,Physical
7049,CSC 424,Expert Systems and Knowledge Engineering,2,E,Yes,4,F,60.9,Online
7050,CSC 424,Expert Systems and Knowledge Engineering,2,E,Yes,4,A,74.6,Online
7051,CSC 424,Expert Systems and Knowledge Engineering,2,E,No,4,E,70.2,Physical
7052,CSC 424,Expert Systems and Knowledge Engineering,2,E,No,4,A,88.1,Physical
7053,CSC 424,Expert Systems and Knowledge Engineering,2,E,No,4,A,89.8,Hybrid
7054,CSC 424,Expert Systems and Knowledge Engineering,2,E,Yes,4,C,72.6,Physical
7055,CSC 424,Expert Systems and Knowledge Engineering,2,E,Yes,4,B,90.0,Physical
7056,CSC 424,Expert Systems and Knowledge Engineering,2,E,Yes,4,C,73.9,Hybrid
7057,CSC 424,Expert Systems and Knowledge Engineering,2,E,No,4,C,84.6,Physical
7058,CSC 424,Expert Systems and Knowledge Engineering,2,E,Yes,4,A,78.6,Physical
7059,CSC 424,Expert Systems and Knowledge Engineering,2,E,Yes,4,E,54.3,Online
7060,CSC 424,Expert Systems and Knowledge Engineering,2,E,Yes,4,B,74.6,Physical
7061,CSC 424,Expert Systems and Knowledge Engineering,2,E,Yes,4,F,71.9,Physical
7062,CSC 424,Expert Systems and Knowledge Engineering,2,E,Yes,4,B,74.0,Physical
7063,CSC 424,Expert Systems and Knowledge Engineering,2,E,No,4,A,73.6,Online
7064,CSC 424,Expert Systems and Knowledge Engineering,2,E,Yes,4,A,82.7,Physical
7065,CSC 424,Expert Systems and Knowledge Engineering,2,E,No,4,C,81.0,Hybrid
7066,CSC 424,Expert Systems and Knowledge Engineering,2,E,No,4,C,77.8,Online
7067,CSC 424,Expert Systems and Knowledge Engineering,2,E,Yes,4,B,67.7,Hybrid
7068,CSC 424,Expert Systems and Knowledge Engineering,2,E,Yes,4,F,76.9,Hybrid
7069,CSC 424,Expert Systems and Knowledge Engineering,2,E,No,4,F,75.0,Hybrid
7070,CSC 424,Expert Systems and Knowledge Engineering,2,E,Yes,4,C,74.6,Physical
7071,CSC 424,Expert Systems and Knowledge Engineering,2,E,No,4,A,81.4,Hybrid
